position COMBINED_rate(cM/Mb) Genetic_Map(cM)
10929150 0.7938887642 30.5093305730
10929984 0.3892153645 30.5099926762
10930094 0.0172555524 30.5100354899
10930957 0.0152417670 30.5100503814
10931698 0.0148923586 30.5100616756
10932436 0.0149414046 30.5100726661
10932456 0.0149307686 30.5100729650
10932609 0.0149309883 30.5100752494
10932651 0.0149460640 30.5100758765
10932951 0.0149289274 30.5100803603
10933143 0.0149289274 30.5100832266
10933442 0.0149289274 30.5100876904
10933863 0.0150562531 30.5100939755
10933970 0.0151202076 30.5100955865
10934451 1.8929854606 30.5101028593
10934818 0.0205147330 30.5107975850
10935332 0.0177086777 30.5108081296
10935398 0.0168422474 30.5108092983
10936099 0.0168088567 30.5108211047
10936505 0.0168094721 30.5108279291
10936535 0.0168094721 30.5108284334
10936855 0.0168599180 30.5108338125
10937519 0.0241731967 30.5108450074
10937946 1.8285464873 30.5108553294
10939138 1.9501589608 30.5130349568
10939487 1.7876138263 30.5137155623
10939790 1.6463761698 30.5142572093
10941029 1.5886604271 30.5162970693
10941251 0.8354776652 30.5166497520
10941288 0.2429341174 30.5166806646
10942186 0.2354202040 30.5168988195
10942967 0.2355497095 30.5170826826
10943830 0.2364902765 30.5172859620
10943855 0.2363178894 30.5172918743
10944231 0.5166509758 30.5173807298
10944272 0.9181912723 30.5174019125
10944294 1.2564903675 30.5174221127
10944304 1.6998806013 30.5174346776
10944424 2.0681621666 30.5176386633
10944555 2.0855180862 30.5179095926
10944647 3.8444666429 30.5181014602
10944911 2.5046851248 30.5191163994
10945334 2.4950433555 30.5201758812
10945444 2.4881044391 30.5204503360
10945555 2.4735776672 30.5207265156
10945655 2.4654866529 30.5209738733
10945709 2.4643098902 30.5211070096
10945921 2.4515590079 30.5216294433
10946016 2.4421298583 30.5218623414
10946754 11.6129147866 30.5236646333
10951605 10.0601985212 30.5799988829
10953960 6.3548802488 30.6036906504
10954420 3.1272251452 30.6066138953
10954438 1.1578530885 30.6066701854
10954631 1.0905036416 30.6068936510
10956150 1.0905324133 30.6085501261
10956382 1.0904811106 30.6088031296
10957069 1.0904811106 30.6095522901
10958717 0.8272056711 30.6113494030
10959936 0.8271617211 30.6123577667
10960082 0.6668582017 30.6124785323
10960632 0.6073077410 30.6128453043
10960899 0.5922049647 30.6130074555
10961452 1.3830690453 30.6133349448
10961651 37.0428162542 30.6136101756
10962704 37.0428162542 30.6526162611
10963366 37.0428162542 30.6771386054
10963371 37.0428162542 30.6773238195
10963459 37.0428162542 30.6805835873
10963779 37.0428162542 30.6924372885
10963873 37.0428162542 30.6959193133
10965796 0.1636244702 30.7671526489
10965966 0.1609972076 30.7671804651
10965981 0.1546767632 30.7671828800
10966626 0.1442035623 30.7672826466
10966672 0.1376676641 30.7672892799
10967848 0.1373028604 30.7674511771
10968105 0.1363252905 30.7674864639
10968932 0.1360175462 30.7675992049
10969098 0.1332484951 30.7676217839
10969122 0.1310353501 30.7676249818
10969643 0.1300397049 30.7676932512
10969917 0.1296043789 30.7677288821
10970084 0.1301478822 30.7677505260
10970411 0.1458563354 30.7677930844
10970455 0.1454371980 30.7677995021
10970873 0.1708780319 30.7678602948
10971250 0.6967295451 30.7679247159
10972164 0.0923187968 30.7685615267
10972525 0.0734718741 30.7685948537
10972938 0.0733838783 30.7686251976
10973864 0.0713718593 30.7686931511
10974093 0.1609707103 30.7687094953
10974397 0.0769333210 30.7687584303
10975213 0.0640843197 30.7688212079
10975408 0.0576509309 30.7688337044
10975610 0.0492013297 30.7688453499
10976705 0.0417615230 30.7688992253
10977046 0.0358332052 30.7689134660
10978669 0.0327176653 30.7689716233
10979371 0.0309848440 30.7689945911
10979878 0.0312467720 30.7690103004
10980181 0.0336066754 30.7690197682
10980719 0.0398912274 30.7690378486
10980787 0.0384643558 30.7690405612
10980806 0.0448664539 30.7690412920
10981394 0.0538290573 30.7690676735
10982184 0.0534441096 30.7691101984
10983733 0.0701018337 30.7691929834
10984238 0.0699817192 30.7692283848
10984502 0.0699005959 30.7692468600
10984585 0.0931482536 30.7692526617
10985154 0.1219281926 30.7693056631
10985261 0.1509780108 30.7693187094
10987369 0.1527781666 30.7696369710
10987461 0.1622232112 30.7696510266
10987845 0.1764366870 30.7697133203
10988002 0.1913285059 30.7697410209
10990328 0.5690498272 30.7701860510
10990567 0.9972538650 30.7703220539
10991106 0.5408193185 30.7708595737
10991136 0.1535085445 30.7708757983
10991873 0.1515927080 30.7709889341
10992166 0.1510715560 30.7710333508
10992604 0.1509056308 30.7710995201
10992914 0.1505981015 30.7711463009
10994572 0.1504459436 30.7713959925
10994619 0.1502665388 30.7714030635
10995398 0.1501738882 30.7715201211
10995726 0.1500618459 30.7715693781
10996523 0.1500553482 30.7716889774
10997035 0.1500862541 30.7717658058
10997605 0.1501600943 30.7718513549
10999459 0.1727971813 30.7721297518
11000890 0.2018992038 30.7723770245
11001519 1.1738296452 30.7725040191
11001838 2.2194515269 30.7728784708
11002601 2.4604507943 30.7745719123
11002738 2.4323042353 30.7749089941
11002892 2.3310859819 30.7752835689
11002957 2.3150243078 30.7754350895
11003006 2.2985018042 30.7755485257
11003259 2.2791518276 30.7761300466
11003844 2.2802741871 30.7774633505
11004098 2.2804352717 30.7780425401
11004347 2.2830203203 30.7786103685
11004362 2.2830810624 30.7786446138
11004468 2.2827287631 30.7788866204
11004617 2.2827041749 30.7792267470
11004736 2.2825552977 30.7794983888
11004993 2.2765485152 30.7800850055
11005134 2.2581840660 30.7804059988
11005427 2.2789177402 30.7810676468
11005774 2.2847773661 30.7818584312
11006072 2.3205952527 30.7825392949
11006311 2.3324648879 30.7830939171
11006416 2.4645001196 30.7833388259
11007737 2.4964667162 30.7865944306
11007873 3.1159312363 30.7869339501
11008629 10.6440882503 30.7892895941
11008973 10.6172012130 30.7929511604
11009145 10.5236827001 30.7947773191
11011477 2.1003980884 30.8193185471
11012237 2.1003897833 30.8209148497
11012650 2.0997862131 30.8217823106
11012688 2.0985842794 30.8218621025
11012707 2.0972555373 30.8219019756
11014330 2.1047839897 30.8253058214
11015251 1.6364048969 30.8272443274
11015839 0.1078021853 30.8282065335
11016591 0.1075457559 30.8282876007
11019055 0.1081445477 30.8285525935
11019500 0.1081445477 30.8286007178
11020081 0.1094755593 30.8286635498
11020272 0.1108438389 30.8286844596
11020785 0.1120001634 30.8287413225
11021389 0.1135232655 30.8288089706
11021936 0.1161443838 30.8288710678
11022212 0.1179198121 30.8289031237
11022757 0.1204979919 30.8289673900
11023183 0.1222855404 30.8290187221
11024171 0.1244204535 30.8291395402
11024419 0.1259423514 30.8291703965
11025398 0.1277401734 30.8292936941
11025708 0.1301604182 30.8293332935
11026121 0.1316589646 30.8293870498
11026254 0.1333943304 30.8294045604
11026406 0.1338231886 30.8294248364
11026612 0.1338231886 30.8294524039
11027205 0.1338402122 30.8295317611
11027479 0.1338775257 30.8295684333
11027696 0.1339211445 30.8295974847
11028734 0.1337789723 30.8297364949
11028920 0.1340524010 30.8297613778
11029266 0.1342788964 30.8298077599
11031071 0.1412176903 30.8300501333
11032771 0.4597791504 30.8302902034
11033632 0.6688218909 30.8306860732
11034058 0.8056908861 30.8309709913
11034630 1.1469963860 30.8314318465
11034830 3.4782347700 30.8316612458
11035174 5.5558973619 30.8328577586
11035223 6.2498031605 30.8331299975
11035554 0.5651784519 30.8351986824
11037927 0.5721783209 30.8365398509
11038072 0.5839205118 30.8366228167
11038543 0.7144110498 30.8368978433
11038552 0.8595010955 30.8369042730
11038657 1.0849961952 30.8369945206
11039189 1.1160017686 30.8375717386
11039458 1.1440123303 30.8378719430
11039840 1.1462729319 30.8383089557
11040044 2.2602389533 30.8385427954
11040242 56.9099355805 30.8389903227
11040292 64.2793029805 30.8418358195
11041551 63.8971710508 30.9227634620
11041866 0.3038049509 30.9428910708
11042509 0.3034685711 30.9430864174
11046020 12.4043090986 30.9441518956
11046235 0.2266354157 30.9468188220
11047387 0.2266354157 30.9470799060
11047933 0.2242366675 30.9472036490
11048409 0.2241789076 30.9473103856
11048677 0.2241754782 30.9473704656
11048722 0.2227331868 30.9473805535
11049714 0.2227331868 30.9476015048
11051161 0.6101470734 30.9479237997
11051929 0.6078925033 30.9483923927
11052379 0.6157276049 30.9486659443
11052588 0.6388597754 30.9487946314
11053915 0.4167220932 30.9496423983
11053985 0.1471654150 30.9496715688
11055386 0.1459288293 30.9498777476
11057653 0.1459288293 30.9502085682
11058340 0.1459285274 30.9503088213
11059985 0.1236283111 30.9505488738
11062803 0.1226497951 30.9508972583
11062965 0.1209948103 30.9509171276
11063732 0.1203810912 30.9510099306
11064192 0.1198117285 30.9510653059
11065173 0.1200190940 30.9511828412
11066043 0.1200190940 30.9512872579
11066045 0.1200190940 30.9512874979
11066456 0.1204981420 30.9513368257
11066840 0.1204981420 30.9513830970
11067195 0.1204981420 30.9514258739
11067311 0.1204981420 30.9514398517
11067622 0.1217887755 30.9514773266
11068000 0.1235396034 30.9515233627
11068254 0.1270172945 30.9515547418
11069427 0.2348298351 30.9517037331
11070788 0.2348298351 30.9520233365
11071105 0.4599125743 30.9520977775
11071406 0.7855352852 30.9522362112
11071663 1.2683661446 30.9524380938
11072368 1.2683661446 30.9533322919
11072591 1.2876479540 30.9536151376
11072682 1.3059339120 30.9537323135
11072805 1.3059339120 30.9538929434
11073164 1.3082494472 30.9543617737
11073440 1.3052667732 30.9547228505
11073846 1.2898889182 30.9552527888
11074060 1.1902563868 30.9555288251
11074492 0.4297000629 30.9560430158
11074969 0.0711670611 30.9562479828
11077845 0.0711670611 30.9564526592
11078378 0.0703850440 30.9564905913
11082005 0.0703850440 30.9567458778
11082547 0.0702298638 30.9567840265
11082907 0.0701193667 30.9568093093
11083712 0.0700850015 30.9568657554
11083914 0.0715505107 30.9568799125
11084712 0.0719888235 30.9569370098
11084814 0.8959481858 30.9569443527
11084854 8.7941899249 30.9569801906
11084992 8.7942935040 30.9581937888
11085290 0.2875611189 30.9608144883
11085719 0.2832203525 30.9609378520
11086229 32.5981258033 30.9610822944
11087280 32.5981258033 30.9953429246
11087781 32.5981258033 31.0116745856
11088477 32.5981258033 31.0343628812
11088508 32.5981258033 31.0353734231
11090095 6.4409045788 31.0871066488
11091031 6.5336741546 31.0931353354
11091298 6.6544395128 31.0948798264
11091832 6.6688994341 31.0984332971
11091918 6.6688994341 31.0990068225
11092023 6.6688994341 31.0997070569
11092338 6.6806759158 31.1018077603
11093491 6.6815826706 31.1095105796
11094000 6.6762107516 31.1129115052
11095532 3.6523290609 31.1231394600
11095726 0.1135586612 31.1238480119
11096327 0.1127055232 31.1239162606
11096918 0.1125153076 31.1239828696
11097975 0.1125157626 31.1241017983
11098437 0.1135486847 31.1241537806
11099019 0.1167113233 31.1242198659
11099027 0.1204446243 31.1242207996
11099237 0.1263967481 31.1242460930
11099379 0.1323650308 31.1242640413
11100244 0.1611063928 31.1243785370
11100550 0.1863032577 31.1244278356
11100634 0.6946040256 31.1244434851
11101562 0.6996942041 31.1250880776
11102839 0.2445604359 31.1259815871
11103202 0.1964448136 31.1260703625
11104529 0.1974412473 31.1263310448
11104550 0.1974450292 31.1263351911
11104775 0.1985194961 31.1263796162
11105011 0.1992996318 31.1264264668
11105266 0.1999682375 31.1264772882
11105440 0.2012949758 31.1265120827
11106078 0.2030384380 31.1266405089
11106790 0.2050634273 31.1267850723
11107282 0.2070898611 31.1268859635
11107413 0.2079001837 31.1269130922
11107531 0.2091110836 31.1269376245
11107732 0.2091110836 31.1269796558
11108270 0.2107105143 31.1270921575
11108363 0.2132952997 31.1271117536
11109621 0.2218447892 31.1273800791
11110761 0.2631948960 31.1276329822
11111049 0.2909184659 31.1277087823
11111882 0.2776409515 31.1279511174
11113010 0.2785749666 31.1282642964
11113308 0.2785749666 31.1283473117
11113491 0.2913967254 31.1283982909
11113547 0.3052751902 31.1284146091
11113814 0.3469083592 31.1284961176
11114172 0.4096964585 31.1286203108
11114875 0.5565099925 31.1289083274
11115333 0.7088509991 31.1291632090
11116669 1.9123758766 31.1301102339
11117603 0.7066506127 31.1318963930
11118027 0.7058194966 31.1321960129
11118274 0.7048189496 31.1323703503
11118323 0.7031073059 31.1324048864
11119441 0.7039866083 31.1331909604
11120703 0.7230787904 31.1340793915
11121456 1.7897497983 31.1346238698
11122903 18.6205072428 31.1372136378
11124122 0.8908604691 31.1599120361
11125286 0.6573352539 31.1609489977
11125450 0.4334982526 31.1610568007
11125529 0.2943297024 31.1610910470
11125615 0.2362018059 31.1611163594
11125751 0.2226949343 31.1611484828
11125997 0.2192980980 31.1612032658
11126039 0.2178418088 31.1612124763
11126949 0.2187946388 31.1614107123
11127048 0.2207893445 31.1614323730
11127330 0.2216895249 31.1614946356
11127758 0.2232800204 31.1615895187
11128086 0.2270437254 31.1616627546
11128774 0.2551985213 31.1618189607
11128868 0.2904864203 31.1618429493
11128923 0.3259163359 31.1618589261
11129211 0.3695601017 31.1619527900
11129584 0.4513976379 31.1620906359
11129875 0.4159576367 31.1622219926
11130001 0.4231811497 31.1622744033
11130100 0.3897942035 31.1623162982
11131056 0.3806485847 31.1626889415
11131424 0.3797086519 31.1628290201
11131908 0.3911430816 31.1630127991
11132414 0.3716220223 31.1632107175
11133393 0.3645377388 31.1635745355
11133748 0.3551583210 31.1637039464
11133966 0.3466866541 31.1637813709
11134370 0.3466866541 31.1639214323
11134784 0.3345217983 31.1640649606
11134810 0.3219724439 31.1640736581
11135118 0.3137284409 31.1641728257
11135460 0.3073452702 31.1642801208
11135616 0.3013067663 31.1643280666
11136199 0.3009353996 31.1645037285
11136483 0.3010893261 31.1645891941
11136606 0.3012487947 31.1646262281
11136685 0.3018303836 31.1646500268
11137529 0.3116704994 31.1649047716
11137741 0.3439921397 31.1649708458
11138087 0.4321062572 31.1650898671
11138257 0.4580698162 31.1651633251
11138342 0.4807709919 31.1652022611
11138815 0.4990402988 31.1654296657
11138919 0.4990642122 31.1654815659
11140394 0.5008333507 31.1662176856
11141550 0.4964554869 31.1667966490
11142225 0.4977651044 31.1671317564
11142285 0.4968273561 31.1671616224
11144400 0.5356532855 31.1682124122
11144517 0.5353917610 31.1682750836
11144689 0.5947737756 31.1683671710
11145167 0.6656261534 31.1686514729
11145256 0.7335471442 31.1687107136
11146959 2.7010893460 31.1699599444
11147355 10.9796485827 31.1710295758
11147607 10.9864499268 31.1737964472
11147629 10.9894487530 31.1740381491
11147973 1.8205425806 31.1778185195
11148008 0.1928668110 31.1778822385
11150285 0.1928080656 31.1783213962
11150391 0.1927864134 31.1783418339
11151315 0.1929360848 31.1785199685
11152258 0.1900675731 31.1787019072
11152883 0.1893904030 31.1788206995
11154339 0.1893879686 31.1790964519
11155207 0.4723192813 31.1792608407
11155419 1.5348777772 31.1793609724
11155722 1.5333914428 31.1798260403
11155861 1.5332868492 31.1800391817
11155929 2.4070854886 31.1801434452
11155949 4.8946591817 31.1801915869
11156274 1.5271465374 31.1817823512
11156822 0.0762024809 31.1826192275
11157119 0.0464458130 31.1826418596
11157138 0.0312939676 31.1826427421
11157224 0.0272756243 31.1826454334
11157476 0.0263375848 31.1826523068
11157522 0.0255217560 31.1826535184
11158822 0.1254018378 31.1826866966
11158968 1.0336193184 31.1827050053
11159654 0.0245233054 31.1834140682
11159742 0.0245233054 31.1834162262
11160307 0.0245233054 31.1834300819
11161555 0.0294476785 31.1834606870
11161860 0.0513474616 31.1834696685
11161919 0.0801422562 31.1834726980
11162401 0.1715031487 31.1835113266
11164253 0.2650741123 31.1838289504
11165423 0.2057127146 31.1841390871
11165721 0.2057127146 31.1842003895
11166764 0.2540042704 31.1844149479
11166888 0.4057022176 31.1844464444
11166921 0.6900936433 31.1844598326
11166954 1.0667681830 31.1844826057
11168665 0.4067374018 31.1863078460
11168927 0.4003272857 31.1864144112
11169149 0.3942285485 31.1865032839
11169942 0.3937035096 31.1868159071
11170570 0.4014814960 31.1870631529
11171404 0.4703142432 31.1873979885
11171566 0.4592006271 31.1874741794
11171961 0.4295228503 31.1876555636
11171976 0.4295228503 31.1876620065
11172417 0.4114048998 31.1878514261
11172507 0.4055441319 31.1878884525
11172778 0.4055331681 31.1879983550
11172977 0.4055521052 31.1880790561
11173268 0.4058563885 31.1881970717
11173530 0.4065151659 31.1883034061
11174144 0.4064727187 31.1885530064
11174489 0.4065673963 31.1886932395
11175697 0.4165076205 31.1891843729
11175851 0.4090276199 31.1892485151
11176021 0.3724839842 31.1893180498
11176296 0.2767087549 31.1894204829
11176312 0.1673252068 31.1894249102
11177447 0.1673252068 31.1896148243
11177511 0.1181308258 31.1896255331
11178127 0.1065788058 31.1896983017
11179274 0.3758536779 31.1898205476
11179353 2.2218733268 31.1898502401
11179875 0.1061809911 31.1910100579
11180036 0.1060234368 31.1910271531
11180101 0.1059933181 31.1910340446
11180291 0.1059080054 31.1910541833
11180356 0.1060459917 31.1910610674
11180497 0.1057663716 31.1910760198
11180689 0.1057762606 31.1910963270
11181196 0.1058844159 31.1911499555
